ident_1	ident_2	gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	avg_fc	min_abs_fc	max_abs_fc	all_same_direction	direction	n_same_direction	min_p	max_p	significant
CHIKV	mock	Per1	0.48390935645159766	-0.01341453683903504	0.316	0.245	1	0.3368059876696816	0.1560670317987064	0.288	0.251	1	0.22883958634547216	0.2372565680751073	0.287	0.25	1	0.48390935645159766	0.5413998601168724	0.12663635434492623	-0.01341453683903504	0.2372565680751073	FALSE	up	2	1	1	FALSE
CHIKV	mock	Htatsf1	0.0021165509258439007	0.23744300979282512	0.253	0.088	1	0.4111765057201376	0.04525574642239372	0.194	0.16	1	0.7882396018208989	0.09717919833498895	0.158	0.157	1	0.7882396018208989	0.006336222895765691	0.12662598485006926	0.04525574642239372	0.23744300979282512	TRUE	up	3	1	1	FALSE
CHIKV	mock	Timp2	0.5575807420828583	-0.04312385139197861	0.266	0.216	1	0.013256420034866071	0.23177430643074992	0.36	0.257	1	0.15545583058605808	0.19108999431574447	0.291	0.231	1	0.5575807420828583	0.039244391674291584	0.12658014978483859	-0.04312385139197861	0.23177430643074992	FALSE	up	2	1	1	FALSE
CHIKV	mock	Med30	0.014085544368717912	0.0929298729516102	0.266	0.118	1	0.09681231470888073	0.19098576597648403	0.183	0.126	1	0.9271210303282628	0.0956002147065938	0.151	0.157	1	0.9271210303282628	0.041664220033728425	0.126505284544896	0.0929298729516102	0.19098576597648403	TRUE	up	3	1	1	FALSE
CHIKV	mock	Anapc13	0.02157898191181304	0.17459592441411642	0.291	0.157	1	1.0217687233844842e-4	0.3639068467980633	0.302	0.137	1	0.03959137168701157	-0.15908797335068325	0.187	0.278	1	0.03959137168701157	3.0649929774236067e-4	0.12647159928716548	-0.15908797335068325	0.3639068467980633	FALSE	up	2	1	1	FALSE
CHIKV	mock	Dot1l	0.10632809671883042	0.15155955108763242	0.203	0.118	1	0.5627748246241934	0.01604185381248857	0.245	0.211	1	0.187228723175106	0.2117985976447474	0.272	0.231	1	0.5627748246241934	0.2862694074523533	0.12646666751495614	0.01604185381248857	0.2117985976447474	TRUE	up	3	1	1	FALSE
CHIKV	mock	Rxrb	0.025732436923814286	0.17596017330928237	0.152	0.059	1	0.274127422729537	0.09190145473721756	0.158	0.12	1	0.588198065795528	0.11152400433449511	0.134	0.12	1	0.588198065795528	0.07522787478827524	0.1264618774603317	0.09190145473721756	0.17596017330928237	TRUE	up	3	1	1	FALSE
CHIKV	mock	Pak2	0.16305367825083675	0.1360512236032818	0.677	0.52	1	0.19157576935210757	0.20022419801835922	0.626	0.589	1	0.9218786108671038	0.04309408952697291	0.613	0.639	1	0.9218786108671038	0.4137365557206044	0.12645650371620465	0.04309408952697291	0.20022419801835922	TRUE	up	3	1	1	FALSE
CHIKV	mock	Bscl2	0.3708382610666378	0.0799951220290242	0.209	0.157	1	0.35029228303317383	0.08849978945375714	0.144	0.114	1	0.1153944839733114	0.21087271491586052	0.163	0.111	1	0.3708382610666378	0.30777237102663735	0.12645587546621395	0.0799951220290242	0.21087271491586052	TRUE	up	3	1	1	FALSE
CHIKV	mock	Senp3	0.00875522074549139	0.21233406309871436	0.158	0.049	1	0.9896372891989267	0.0025049207399633344	0.108	0.109	1	0.260243670537396	0.16433884141649982	0.106	0.074	1	0.9896372891989267	0.026036371687297936	0.1263926084183925	0.0025049207399633344	0.21233406309871436	TRUE	up	3	1	1	FALSE
CHIKV	mock	Stt3a	0.4069212887349745	0.020126596257441065	0.222	0.167	1	0.34662634213655596	0.15176068252343922	0.227	0.194	1	0.3792822684917051	0.20722708887007157	0.217	0.194	1	0.4069212887349745	0.7210766562041802	0.12637145588365062	0.020126596257441065	0.20722708887007157	TRUE	up	3	1	1	FALSE
CHIKV	mock	Letm1	0.016553735009746082	0.07933385673576865	0.304	0.147	1	0.2131934896742748	0.07904915407110491	0.212	0.16	1	0.04449506981297101	0.22070942316653075	0.166	0.093	1	0.2131934896742748	0.04884366275707279	0.12636414465780144	0.07904915407110491	0.22070942316653075	TRUE	up	3	1	1	FALSE
CHIKV	mock	Calm3	0.2563717711093374	0.08500199638284289	0.449	0.324	1	0.43758951125421686	0.1071290193701333	0.363	0.314	1	0.39928470563954266	0.1869189711862841	0.343	0.343	1	0.43758951125421686	0.5887862736366112	0.1263499956464201	0.08500199638284289	0.1869189711862841	TRUE	up	3	1	1	FALSE
CHIKV	mock	Yipf5	0.010882549341730791	0.14843875005307217	0.272	0.127	1	0.11314490018894448	0.14112076906468712	0.223	0.16	1	0.9674294998682768	0.08942548520363386	0.19	0.204	1	0.9674294998682768	0.03229364720368131	0.1263283347737977	0.08942548520363386	0.14843875005307217	TRUE	up	3	1	1	FALSE
CHIKV	mock	Ssu72	0.005308532094742093	0.3194436456619968	0.373	0.196	1	0.004083798730258244	0.29426206974543795	0.317	0.194	1	8.487870279695504e-4	-0.23523348843695713	0.18	0.333	1	0.005308532094742093	0.002544200377151738	0.1261574089901592	-0.23523348843695713	0.3194436456619968	FALSE	up	2	1	1	FALSE
CHIKV	mock	Nfu1	0.004489028277186928	0.17714767958596403	0.139	0.029	1	0.010002210737602133	0.20721623285074114	0.151	0.069	1	0.3306305527720065	-0.0060328929099122686	0.108	0.148	1	0.3306305527720065	0.013406721167032268	0.1261103398422643	-0.0060328929099122686	0.20721623285074114	FALSE	up	2	1	1	FALSE
CHIKV	mock	Erap1	0.1941690957583326	0.03510840091042816	0.177	0.108	1	0.06536589954697955	0.16776760794506557	0.18	0.114	1	0.5931795845012704	0.17507967186490453	0.166	0.157	1	0.5931795845012704	0.18355888510300997	0.12598522690679942	0.03510840091042816	0.17507967186490453	TRUE	up	3	1	1	FALSE
CHIKV	mock	Arap2	0.026050884588695193	0.28706576456671384	0.576	0.392	1	0.31097731524007277	-0.17835344196758007	0.396	0.429	1	0.249434549915899	0.26893501082669813	0.489	0.491	1	0.31097731524007277	0.0761343873985635	0.1258824444752773	-0.17835344196758007	0.28706576456671384	FALSE	up	2	1	1	FALSE
CHIKV	mock	Cnp	0.0021122399722867348	0.2977214793037544	0.278	0.108	1	0.561663983669421	0.040672314689427225	0.169	0.149	1	0.7093347723070723	0.039043058979375045	0.121	0.139	1	0.7093347723070723	0.006323344667639141	0.12581228432418556	0.039043058979375045	0.2977214793037544	TRUE	up	3	1	1	FALSE
CHIKV	mock	Zc3h18	0.12543658753599343	0.06416488257835579	0.19	0.108	1	0.012631639304561043	0.31412114138078207	0.241	0.149	1	0.5792951608956051	-8.897415171323919e-4	0.198	0.231	1	0.5792951608956051	0.037418258462160715	0.12579876081400182	-8.897415171323919e-4	0.31412114138078207	FALSE	up	2	1	1	FALSE
CHIKV	mock	Mpv17l2	0.0017327633486082007	0.21963956117404948	0.133	0.02	1	5.1883441889344626e-5	0.30528327942423317	0.165	0.04	1	0.004498497895111227	-0.14793106675923978	0.044	0.111	1	0.004498497895111227	1.5564225013307153e-4	0.1256639246130143	-0.14793106675923978	0.30528327942423317	FALSE	up	2	1	1	FALSE
CHIKV	mock	Stim1	0.9829544288542695	-0.09043236883571049	0.475	0.392	1	0.045379344410384916	0.2607718804902863	0.468	0.354	1	0.4912093693090549	0.20634518634666532	0.353	0.361	1	0.9829544288542695	0.13005362753248187	0.1255615660004137	-0.09043236883571049	0.2607718804902863	FALSE	up	2	1	1	FALSE
CHIKV	mock	Safb	0.7860261148719535	-0.07033913787824952	0.354	0.294	1	0.2608386766544567	0.14157010815770166	0.331	0.291	1	0.03618808988618958	0.3053457703409682	0.341	0.259	1	0.7860261148719535	0.10468292723067063	0.1255255802068068	-0.07033913787824952	0.3053457703409682	FALSE	up	2	1	1	FALSE
CHIKV	mock	Ndufb8	0.014962951660598143	0.2489029655916526	0.551	0.333	1	1.257924233593767e-4	0.39070434311733815	0.547	0.377	1	0.014730918408852324	-0.2630990298706768	0.338	0.472	1	0.014962951660598143	3.7732980086731217e-4	0.12550275961277133	0.2489029655916526	0.39070434311733815	FALSE	up	2	1	1	FALSE
CHIKV	mock	Arhgap26	0.34214309395487164	0.010830828699108008	0.133	0.088	1	0.23455806071047322	0.12909390848016286	0.126	0.091	1	0.21827375460581924	0.23655780442202975	0.128	0.093	1	0.34214309395487164	0.5222902787422661	0.12549418053376687	0.010830828699108008	0.23655780442202975	TRUE	up	3	1	1	FALSE
CHIKV	mock	Micos10	0.30606219704415016	0.1332023199494221	0.589	0.431	1	0.6108958744185389	0.08934346748217847	0.547	0.554	1	0.1323152935595406	0.1537562630001501	0.548	0.528	1	0.6108958744185389	0.34674035837203876	0.12543401681058355	0.08934346748217847	0.1537562630001501	TRUE	up	3	1	1	FALSE
CHIKV	mock	Cyp51	0.6395249578308195	0.11099322937919265	0.146	0.118	1	0.39175004304450406	0.04634713713604449	0.144	0.114	1	0.1354257537265786	0.21882320545581757	0.155	0.102	1	0.6395249578308195	0.3537405834375007	0.1253878573236849	0.04634713713604449	0.21882320545581757	TRUE	up	3	1	1	FALSE
CHIKV	mock	Dctn6	0.014904789634738166	0.20057291089648477	0.241	0.108	1	0.008029545052388416	0.2601336593564202	0.198	0.103	1	0.17807553165793802	-0.08455373177679831	0.109	0.157	1	0.17807553165793802	0.02389573206954594	0.12538427949203554	-0.08455373177679831	0.2601336593564202	FALSE	up	2	1	1	FALSE
CHIKV	mock	Atp6v1e1	5.99673472708007e-4	0.3706890885976888	0.456	0.216	1	0.6774049789061727	-0.04129917916638404	0.36	0.371	1	0.6791954716472254	0.04622417785824462	0.351	0.417	1	0.6791954716472254	0.0017979418089499551	0.12520469576318313	-0.04129917916638404	0.3706890885976888	FALSE	up	2	1	1	FALSE
CHIKV	mock	Rnf125	0.14174634587394733	0.1458089263221769	0.551	0.402	1	0.37388050701601555	0.05936855763181814	0.496	0.44	1	0.5015468331502676	0.17024637288861721	0.474	0.5	1	0.5015468331502676	0.3678109292632954	0.1251412856142041	0.05936855763181814	0.17024637288861721	TRUE	up	3	1	1	FALSE
CHIKV	mock	Rapgef1	0.22323258324677062	0.06008339533941687	0.196	0.127	1	0.29084935265703793	0.17386222187445566	0.245	0.211	1	0.4955513416811489	0.14129069108694242	0.19	0.176	1	0.4955513416811489	0.531323692670183	0.125078769433605	0.06008339533941687	0.17386222187445566	TRUE	up	3	1	1	FALSE
CHIKV	mock	Usp4	0.27653622070599126	0.06118424615383833	0.203	0.137	1	0.8260849753447044	0.03351287585939422	0.205	0.2	1	0.043985704950359465	0.2804772251222136	0.182	0.111	1	0.8260849753447044	0.12623798913246098	0.12505811571181538	0.03351287585939422	0.2804772251222136	TRUE	up	3	1	1	FALSE
CHIKV	mock	Scaf11	0.03755290792418318	0.09791559087955637	0.595	0.373	1	0.45993090031309597	0.048104430544281485	0.489	0.446	1	0.32288327397474764	0.22875730648122805	0.471	0.454	1	0.45993090031309597	0.10848101898723173	0.1249257759683553	0.048104430544281485	0.22875730648122805	TRUE	up	3	1	1	FALSE
CHIKV	mock	Rlf	0.6147994878147174	0.011719785430899243	0.342	0.284	1	0.3409303327885044	0.16919964980544988	0.281	0.251	1	0.6847933010774272	0.1938479667947457	0.318	0.352	1	0.6847933010774272	0.7137180459654255	0.12492246734369827	0.011719785430899243	0.1938479667947457	TRUE	up	3	1	1	FALSE
CHIKV	mock	Caprin1	0.9048137504747825	-0.12162148675293949	0.367	0.333	1	0.2843358282854463	0.0998416478416263	0.381	0.326	1	0.02419427628099779	0.39640731921287253	0.385	0.324	1	0.9048137504747825	0.0708409022629715	0.12487582676718645	0.0998416478416263	0.39640731921287253	FALSE	up	2	1	1	FALSE
CHIKV	mock	Cyth2	1.9192343599861843e-4	0.3961388276345405	0.31	0.098	1	0.05156264200122966	0.1828977633109915	0.255	0.177	1	0.00421826018908693	-0.2046454879914802	0.163	0.287	1	0.05156264200122966	5.75659811249423e-4	0.12479703431801727	0.1828977633109915	0.3961388276345405	FALSE	up	2	1	1	FALSE
CHIKV	mock	Tm9sf3	0.5045936191720528	-0.049688830303933784	0.589	0.529	1	0.03725382147145249	0.2678471597116736	0.619	0.549	1	0.32334650157201034	0.156075997510718	0.548	0.519	1	0.5045936191720528	0.10764962538402542	0.12474477563948594	-0.049688830303933784	0.2678471597116736	FALSE	up	2	1	1	FALSE
CHIKV	mock	Hcls1	0.01780736296251375	0.22964816877938965	0.392	0.235	1	0.9887006086760554	0.03451490561929016	0.295	0.297	1	0.8711587943573449	0.10904898868336099	0.311	0.352	1	0.9887006086760554	0.05247642911404368	0.12440402102734693	0.03451490561929016	0.22964816877938965	TRUE	up	3	1	1	FALSE
CHIKV	mock	Acp1	0.005506724709086753	0.23498888965077389	0.215	0.078	1	0.28723900593631735	0.15542650307866201	0.198	0.16	1	0.22087224386998924	-0.017947333518687658	0.111	0.157	1	0.28723900593631735	0.016429369062209084	0.12415601973691608	-0.017947333518687658	0.23498888965077389	FALSE	up	2	1	1	FALSE
CHIKV	mock	Rbm48	0.28446260599889794	0.0934716588290844	0.146	0.098	1	0.003117716115115705	0.2475283629746956	0.129	0.046	1	0.918945235420838	0.031150685560247582	0.097	0.102	1	0.918945235420838	0.009324018188703825	0.1240502357880092	0.031150685560247582	0.2475283629746956	TRUE	up	3	1	1	FALSE
CHIKV	mock	Pou2f2	0.015502029674701654	0.3930527277868072	0.158	0.059	1	0.8681690728685666	0.07400751741025291	0.112	0.109	1	0.06350525619850934	-0.0953789334588338	0.101	0.167	1	0.8681690728685666	0.04578887559007858	0.12389377057940877	0.07400751741025291	0.3930527277868072	FALSE	up	2	1	1	FALSE
CHIKV	mock	Ccnl1	0.07584558187727296	0.1427421920680696	0.741	0.539	1	0.7769163782021401	0.03476609593963764	0.655	0.64	1	0.25437596179505784	0.1940072324487785	0.655	0.667	1	0.7769163782021401	0.21071539443665	0.12383850681882858	0.03476609593963764	0.1940072324487785	TRUE	up	3	1	1	FALSE
CHIKV	mock	Acap1	0.01735757884383497	0.17596665572130965	0.222	0.098	1	0.056413448030230906	0.2253276101773768	0.205	0.137	1	0.23533935099406714	-0.0300334938888962	0.173	0.231	1	0.23533935099406714	0.05117410948911775	0.12375359066993008	-0.0300334938888962	0.2253276101773768	FALSE	up	2	1	1	FALSE
CHIKV	mock	Ppp4r2	0.3896031215687276	-0.005126165852404774	0.418	0.314	1	0.06900791491200921	0.27816408553002714	0.489	0.394	1	0.9588651250261603	0.0981588929599646	0.407	0.454	1	0.9588651250261603	0.19306608983617476	0.12373227087919565	-0.005126165852404774	0.27816408553002714	FALSE	up	2	1	1	FALSE
CHIKV	mock	Atp5o	0.0030932708161128903	0.3418790774819018	0.696	0.451	1	0.14101396821798975	0.14261294076237108	0.615	0.56	1	0.1286853089819065	-0.11346876989324195	0.487	0.62	1	0.14101396821798975	0.009251137072731676	0.12367441611701031	-0.11346876989324195	0.3418790774819018	FALSE	up	2	1	1	FALSE
CHIKV	mock	Trim59	0.03331420252749561	0.22117660725440103	0.171	0.078	1	0.49470057329601186	0.05794984777014911	0.147	0.12	1	0.6930752956756533	0.09114296155203261	0.131	0.12	1	0.6930752956756533	0.09665007261663387	0.12342313885886091	0.05794984777014911	0.22117660725440103	TRUE	up	3	1	1	FALSE
CHIKV	mock	Pknox1	0.18913220948003256	0.0023259767706041434	0.203	0.127	1	0.2809710460618177	0.06977918330379729	0.173	0.131	1	0.17561449198144027	0.2975930993062801	0.195	0.157	1	0.2809710460618177	0.4397381564856575	0.12323275312689384	0.0023259767706041434	0.2975930993062801	TRUE	up	3	1	1	FALSE
CHIKV	mock	Nap1l1	0.45944828549802375	0.03555915609018889	0.595	0.471	1	0.27170965068731195	0.16491738287895497	0.597	0.583	1	0.4442634359781462	0.16856408369238074	0.533	0.583	1	0.45944828549802375	0.6137098223879679	0.12301354088717487	0.03555915609018889	0.16856408369238074	TRUE	up	3	1	1	FALSE
CHIKV	mock	Cdk9	0.3931189103171731	-0.039051518272803676	0.222	0.157	1	0.02910208589815158	0.20735070649177195	0.252	0.166	1	0.19353057578864225	0.20062323688237138	0.229	0.185	1	0.3931189103171731	0.08479011095404262	0.12297414170044656	-0.039051518272803676	0.20735070649177195	FALSE	up	2	1	1	FALSE
CHIKV	mock	Psenen	0.20488694614030462	0.08219856324220509	0.532	0.382	1	0.021579580744520006	0.2936503498017987	0.432	0.331	1	0.29726792957464054	-0.006973717606959529	0.343	0.426	1	0.29726792957464054	0.06335175646081832	0.12295839847901475	-0.006973717606959529	0.2936503498017987	FALSE	up	2	1	1	FALSE
CHIKV	mock	Katna1	0.06267217450841614	0.12386842431694228	0.278	0.157	1	0.6972400229580407	0.051540187625268685	0.198	0.189	1	0.34173303107014613	0.19312492776978013	0.205	0.176	1	0.6972400229580407	0.1764792830107943	0.12284451323733037	0.051540187625268685	0.19312492776978013	TRUE	up	3	1	1	FALSE
CHIKV	mock	Dnajc1	0.3423316976052302	0.10418181122712722	0.31	0.235	1	0.021151371720318488	0.282657657688975	0.32	0.229	1	0.22680711963696856	-0.018467101221669835	0.274	0.361	1	0.3423316976052302	0.06212143629580064	0.12279078923147746	-0.018467101221669835	0.282657657688975	FALSE	up	2	1	1	FALSE
CHIKV	mock	Mir142hg	6.187567190433133e-4	0.3151994377103834	0.31	0.108	1	0.29512413608908283	-0.014212807178034192	0.223	0.274	1	0.8290956390320007	0.06710285180801201	0.262	0.296	1	0.8290956390320007	0.0018551218143949791	0.12269649411345374	-0.014212807178034192	0.3151994377103834	FALSE	up	2	1	1	FALSE
CHIKV	mock	Col1a2	1.228965622846054e-6	0.19183272241356963	0.797	0.402	0.02549857874280993	0.30378759855291976	0.09633245809039281	0.669	0.651	1	4.536581110357773e-4	0.07987183215187299	0.714	0.648	1	0.30378759855291976	3.686892337470512e-6	0.12267900421861182	0.07987183215187299	0.19183272241356963	TRUE	up	3	0.02549857874280993	1	FALSE
CHIKV	mock	Fam13b	0.09297081843218372	0.08301340033025939	0.234	0.137	1	0.566778597597381	0.07807700051396677	0.187	0.16	1	0.3412678115030016	0.20694133236682044	0.183	0.157	1	0.566778597597381	0.2537853361201223	0.1226772444036822	0.07807700051396677	0.20694133236682044	TRUE	up	3	1	1	FALSE
CHIKV	mock	Zfp207	0.674837543946196	-0.05877619745017859	0.418	0.382	1	0.28138965527265786	-0.13534026271208077	0.363	0.4	1	3.1045439492051013e-4	0.5616929085237291	0.454	0.333	1	0.674837543946196	9.310740688897478e-4	0.12252548278715658	-0.05877619745017859	0.5616929085237291	FALSE	down	2	1	1	FALSE
CHIKV	mock	Supt5	0.7741223720362325	0.032772507601462886	0.392	0.343	1	0.900667657385359	0.0502527958679464	0.385	0.377	1	0.09695213606811534	0.2845111496326588	0.373	0.324	1	0.900667657385359	0.26356858075118816	0.12251215103402269	0.032772507601462886	0.2845111496326588	TRUE	up	3	1	1	FALSE
CHIKV	mock	Galnt1	0.005958704389483774	0.2531110381655567	0.424	0.225	1	0.4292373796266766	-0.18683678206296195	0.291	0.314	1	0.04794371796954276	0.3010087613342982	0.334	0.259	1	0.4292373796266766	0.017769806265147108	0.12242767247896431	-0.18683678206296195	0.3010087613342982	FALSE	up	2	1	1	FALSE
CHIKV	mock	Nampt	0.35570795497955165	-0.03356515448776093	0.12	0.078	1	0.30831787849873743	0.1142337374626955	0.126	0.097	1	0.10882451923921842	0.2864637081348011	0.173	0.12	1	0.35570795497955165	0.29223401415802763	0.12237743036991189	-0.03356515448776093	0.2864637081348011	FALSE	up	2	1	1	FALSE
CHIKV	mock	Klf4	0.7383173038819747	0.16011240711246777	0.335	0.284	1	0.11959563571798812	0.11356454858671783	0.45	0.383	1	0.2487617461610192	0.09339483600382836	0.37	0.481	1	0.7383173038819747	0.317588149166265	0.12235726390100465	0.09339483600382836	0.16011240711246777	TRUE	up	3	1	1	FALSE
CHIKV	mock	Atp5mpl	3.2924612863949597e-4	0.4967541325073255	0.734	0.51	1	0.1044941834567341	-0.1767103109731889	0.676	0.737	1	0.784754818531752	0.04697173825801482	0.694	0.769	1	0.784754818531752	9.874132125700888e-4	0.12233851993071714	0.04697173825801482	0.4967541325073255	FALSE	up	2	1	1	FALSE
CHIKV	mock	Nr1h2	0.11261858872537936	-0.004662167647349613	0.266	0.157	1	0.4199714647699593	0.0812986805854965	0.252	0.217	1	0.05647470629495937	0.29034893019957825	0.218	0.148	1	0.4199714647699593	0.16003606153350766	0.12232848104590838	-0.004662167647349613	0.29034893019957825	FALSE	up	2	1	1	FALSE
CHIKV	mock	Ybx3	0.09046788041618974	0.014048779270818157	0.405	0.275	1	0.12116664323775639	0.2702843470437869	0.385	0.36	1	0.34376507317143856	0.08224076635455835	0.368	0.463	1	0.34376507317143856	0.24759075779037595	0.1221912975563878	0.014048779270818157	0.2702843470437869	TRUE	up	3	1	1	FALSE
CHIKV	mock	Spcs1	0.07356762678016898	0.1082394769182854	0.5	0.343	1	1.20912337084755e-4	0.3448881164173363	0.511	0.326	1	0.12773659942628668	-0.08677865070925883	0.346	0.454	1	0.12773659942628668	3.626931536422007e-4	0.12211631420878762	-0.08677865070925883	0.3448881164173363	FALSE	up	2	1	1	FALSE
CHIKV	mock	Pds5b	0.11302347260543424	-0.007777648320480168	0.209	0.118	1	0.08655415497696481	0.18690953569672475	0.165	0.109	1	0.5425178886562751	0.1870729521551967	0.16	0.148	1	0.5425178886562751	0.23783603068900475	0.12206827984381376	-0.007777648320480168	0.1870729521551967	FALSE	up	2	1	1	FALSE
CHIKV	mock	Lrch4	0.0093917245821804	0.21040867315621944	0.203	0.078	1	0.8516830076390789	0.028095513461648236	0.137	0.131	1	0.2103931560066726	0.12733364027547878	0.136	0.093	1	0.8516830076390789	0.027911388666941497	0.12194594229778215	0.028095513461648236	0.21040867315621944	TRUE	up	3	1	1	FALSE
CHIKV	mock	Kpna3	0.3555311883933152	0.06632661553786062	0.152	0.108	1	0.241610758230467	0.17383602999281605	0.162	0.126	1	0.3141108404475007	0.12524588267729814	0.178	0.139	1	0.3555311883933152	0.5638092104849974	0.12180284273599161	0.06632661553786062	0.17383602999281605	TRUE	up	3	1	1	FALSE
CHIKV	mock	Sars	0.052154787089002	0.10755596942556056	0.392	0.225	1	0.0160762848170273	0.26478098143289885	0.306	0.206	1	0.37386296111195944	-0.007024415700788045	0.257	0.315	1	0.37386296111195944	0.04745766851704068	0.12177084505255713	-0.007024415700788045	0.26478098143289885	FALSE	up	2	1	1	FALSE
CHIKV	mock	Nsmaf	0.15205925666474535	0.18480365584624658	0.203	0.127	1	0.013936839498081869	0.25864654120501135	0.216	0.126	1	0.19468190253618908	-0.07837319900158868	0.161	0.222	1	0.19468190253618908	0.04123051903758112	0.12169233268322309	-0.07837319900158868	0.25864654120501135	FALSE	up	2	1	1	FALSE
CHIKV	mock	Rif1	0.017341308666536208	0.2777158663370062	0.386	0.216	1	0.37972913465438124	-0.0785093340292149	0.273	0.314	1	0.8860839247563306	0.16558700280839955	0.297	0.315	1	0.8860839247563306	0.05112697793624978	0.12159784503873028	-0.0785093340292149	0.2777158663370062	FALSE	up	2	1	1	FALSE
CHIKV	mock	Isyna1	0.4046262742511631	-0.07158417643178555	0.171	0.118	1	0.03366834291796983	0.17519166120024568	0.101	0.046	1	0.20342559966069682	0.26115032339839755	0.128	0.093	1	0.4046262742511631	0.09764252180577675	0.12158593605561922	-0.07158417643178555	0.26115032339839755	FALSE	up	2	1	1	FALSE
CHIKV	mock	Hsph1	0.3094986908332237	-0.45537754595796237	0.158	0.186	1	0.0012206690074675398	0.26357040134270426	0.14	0.046	1	0.0024354021412511737	0.5565342247982947	0.282	0.167	1	0.3094986908332237	0.003657538742762136	0.12157569339434554	0.26357040134270426	0.5565342247982947	FALSE	up	2	1	1	FALSE
CHIKV	mock	Ccl2	0.017790589199897948	0.12683233900021784	0.278	0.137	1	0.48234927332138006	0.10317383856181106	0.165	0.137	1	0.19937593234723944	0.13441374982828497	0.192	0.139	1	0.48234927332138006	0.052427883219030004	0.12147330913010462	0.10317383856181106	0.13441374982828497	TRUE	up	3	1	1	FALSE
CHIKV	mock	Zhx1	0.023375814316546457	0.2180727687632194	0.203	0.088	1	0.27173460741660227	0.06963574118182819	0.155	0.114	1	0.8442560462799678	0.07649486215252271	0.16	0.157	1	0.8442560462799678	0.06850093008046507	0.12140112403252344	0.06963574118182819	0.2180727687632194	TRUE	up	3	1	1	FALSE
CHIKV	mock	Il2rb	0.2594972742576471	-0.25095635636378244	0.589	0.627	1	0.0976935513531224	0.194162003065379	0.647	0.577	1	0.00955414136236626	0.42090295655661647	0.738	0.704	1	0.2594972742576471	0.028389451353056806	0.12136953441940435	0.194162003065379	0.42090295655661647	FALSE	up	2	1	1	FALSE
CHIKV	mock	St13	0.404085091012287	-0.026414936932560695	0.399	0.294	1	0.09167890264702334	0.20078457797486404	0.363	0.286	1	0.2235034023720354	0.18965927951570005	0.366	0.324	1	0.404085091012287	0.2505922074888587	0.12134297351933447	-0.026414936932560695	0.20078457797486404	FALSE	up	2	1	1	FALSE
CHIKV	mock	Erp44	8.701629908210141e-4	0.22855819306315012	0.285	0.098	1	0.03371149052501015	0.12045826603546456	0.227	0.137	1	0.25662284397344254	0.014773974697740111	0.168	0.231	1	0.25662284397344254	0.002608218080444432	0.12126347793211827	0.014773974697740111	0.22855819306315012	TRUE	up	3	1	1	FALSE
CHIKV	mock	Mapre1	0.10185205046521506	0.22451868266749297	0.551	0.412	1	0.28531418637701594	0.06711688230933399	0.489	0.423	1	0.8571174037055515	0.07198333043722749	0.486	0.556	1	0.8571174037055515	0.27549122773767476	0.12120629847135149	0.06711688230933399	0.22451868266749297	TRUE	up	3	1	1	FALSE
CHIKV	mock	Dnajc8	0.16604074673319968	0.11033158113119002	0.595	0.431	1	0.38328641168867145	0.2162148409371052	0.518	0.48	1	0.6518706318759829	0.03643793387075611	0.392	0.463	1	0.6518706318759829	0.41999131675027856	0.1209947853130171	0.03643793387075611	0.2162148409371052	TRUE	up	3	1	1	FALSE
CHIKV	mock	Bclaf1	0.9698642404788579	0.015308664840692376	0.715	0.627	1	0.31786332181058563	0.11878114661616679	0.619	0.526	1	0.478312075368598	0.22888809055458448	0.588	0.63	1	0.9698642404788579	0.6825946768577495	0.12099263400381455	0.015308664840692376	0.22888809055458448	TRUE	up	3	1	1	FALSE
CHIKV	mock	Nsmce4a	0.08870585922932514	0.08591518441379642	0.399	0.255	1	0.2335291532080353	0.10546283596538253	0.281	0.223	1	0.5557413928170822	0.17145747934959343	0.229	0.222	1	0.5557413928170822	0.2432093917110723	0.12094516657625747	0.08591518441379642	0.17145747934959343	TRUE	up	3	1	1	FALSE
CHIKV	mock	Ghitm	0.00434908999712924	0.31203796154475416	0.538	0.314	1	0.9914870256797161	-0.032135027554369144	0.374	0.354	1	0.9327175764704554	0.08284564588126297	0.407	0.454	1	0.9914870256797161	0.012990608501205552	0.12091619329054933	-0.032135027554369144	0.31203796154475416	FALSE	up	2	1	1	FALSE
CHIKV	mock	Brd2	0.7447787899371009	0.0021471918714088822	0.671	0.549	1	0.15051380300647227	0.19067541007131128	0.665	0.634	1	0.21326250482508263	0.16968058246862072	0.64	0.657	1	0.7447787899371009	0.3869879949686693	0.12083439480378029	0.0021471918714088822	0.19067541007131128	TRUE	up	3	1	1	FALSE
CHIKV	mock	Ola1	0.024452789306872454	0.17999538315900043	0.323	0.167	1	0.2688550947071054	0.12932476168137258	0.205	0.166	1	0.9202914640805695	0.053158617334512714	0.146	0.148	1	0.9202914640805695	0.07157917248001805	0.12082625405829524	0.053158617334512714	0.17999538315900043	TRUE	up	3	1	1	FALSE
